cell_type	putative_driver_count	mean_abs_cnv_score
Pancreatic cells	3	0.0752884872161177
Fibroblasts	0	0.07103400290888544
Pancreatic cells	1	0.0574495712972356
Neutrophils	2	0.058689362710567884
Pancreatic cells	1	0.05062063167077839
Neutrophils	0	0.053180411718286746
Pancreatic cells	1	0.0537583726791716
Liver cells	1	0.07152738082948061
Pancreatic cells	2	0.07297725747487716
Liver cells	0	0.06729805340600424
Pancreatic cells	0	0.049482618358629785
Neutrophils	0	0.0646464724937135
Pancreatic cells	1	0.04202036385013913
Liver cells	5	0.062418492533659165
Liver cells	0	0.06585387457785084
Pancreatic cells	0	0.07363715128540663
Pancreatic cells	0	0.056220324377171955
Pancreatic cells	2	0.07820597936572568
Pancreatic cells	1	0.041228388059098266
Liver cells	0	0.06258461447943135
Liver cells	0	0.0540570479958633
Liver cells	0	0.07796976742293692
Pancreatic cells	1	0.04812384362895159
Neutrophils	0	0.0561955953942026
Pancreatic cells	5	0.06774982947706966
Pancreatic cells	2	0.06281653398951192
Liver cells	2	0.08146069329193771
Pancreatic cells	0	0.07773329699412845
Pancreatic cells	0	0.058049973700431155
Neutrophils	0	0.05737555480576986
Fibroblasts	1	0.04567045964288809
Neutrophils	0	0.061938478063663246
Pancreatic cells	0	0.05222472014689085
Pancreatic cells	0	0.06772254797701535
Pancreatic cells	0	0.045233327762219784
Pancreatic cells	2	0.05712996546428511
Pancreatic cells	1	0.05743661805296359
Liver cells	1	0.06443152382583858
Liver cells	1	0.07070675675052118
Liver cells	0	0.0736687448383839
Pancreatic cells	2	0.06392708827657717
Pancreatic cells	4	0.07440611321697363
Pancreatic cells	3	0.055105697959376386
Neutrophils	0	0.06000591752953941
Neutrophils	0	0.05606936517928995
Liver cells	0	0.0585746176966876
Neutrophils	0	0.048128768453844874
Pancreatic cells	3	0.049663649704621664
Liver cells	0	0.07262798686170437
Pancreatic cells	1	0.05984024246859169
Pancreatic cells	1	0.06051862256784964
Pancreatic cells	4	0.05720114405229064
Neutrophils	0	0.04670650997744928
Pancreatic cells	1	0.060020106239278795
Pancreatic cells	3	0.07532119233700467
Pancreatic cells	0	0.05749554891840143
Pancreatic cells	1	0.057391543043864075
Pancreatic cells	0	0.051055357433438274
Pancreatic cells	0	0.045721519576304485
Liver cells	4	0.06351616957190113
Liver cells	0	0.07626142948436927
Pancreatic cells	0	0.051310172481754714
Pancreatic cells	1	0.03856729004593845
Fibroblasts	3	0.08322581031937372
Pancreatic cells	1	0.07462770198911992
Pancreatic cells	2	0.06613654950563894
Pancreatic cells	2	0.055353880957298214
Neutrophils	1	0.05853648379428376
Pancreatic cells	1	0.05525445582584661
Neutrophils	0	0.05257414496669951
Pancreatic cells	1	0.06955867922313418
Pancreatic cells	2	0.0742518260259057
Liver cells	0	0.04312205653995032
Liver cells	3	0.06479888903811626
Liver cells	0	0.09725793600636407
Neutrophils	0	0.05384416588151667
Liver cells	1	0.06656767196522796
Pancreatic cells	1	0.05211401306600626
Liver cells	1	0.06308468208805854
Pancreatic cells	0	0.05619304581677747
Liver cells	1	0.058018076762545175
Neutrophils	0	0.05487393632017691
Fibroblasts	2	0.06050487063644727
Pancreatic cells	0	0.075386015003451
Fibroblasts	2	0.05549288988190294
Pancreatic cells	0	0.05715157180666486
Pancreatic cells	1	0.05943682474193136
Fibroblasts	2	0.05219804137019668
Pancreatic cells	2	0.06546274471324075
Pancreatic cells	2	0.061428521356201415
Liver cells	2	0.07015989663078137
Neutrophils	1	0.06662771259204595
Pancreatic cells	1	0.05558837668150262
Pancreatic cells	1	0.061851487474260766
Pancreatic cells	0	0.0791029705874621
Pancreatic cells	4	0.08496490104094102
Liver cells	1	0.07105149288077098
Pancreatic cells	1	0.05917960971034209
Pancreatic cells	2	0.0476489282045548
Pancreatic cells	2	0.0481276032170711
Neutrophils	0	0.061815050223244086
Pancreatic cells	2	0.058210681183068026
Liver cells	2	0.04288022380350476
Liver cells	0	0.06672606655482964
Pancreatic cells	3	0.0705813493738983
Pancreatic cells	0	0.050902317837991984
Liver cells	2	0.05927190302472721
Pancreatic cells	2	0.05175375719005076
Liver cells	1	0.0682706042935623
Liver cells	1	0.05477496663015611
Pancreatic cells	2	0.06403883509530806
Pancreatic cells	0	0.06025908033678147
Pancreatic cells	0	0.05016275177867969
Neutrophils	0	0.05324998662040294
Neutrophils	1	0.05610276165293396
Pancreatic cells	2	0.042772084970936194
Liver cells	1	0.057629200777527215
Neutrophils	1	0.05410364304286216
Liver cells	0	0.08526665593297648
Liver cells	0	0.06536189273079417
Pancreatic cells	0	0.05453739286773756
Pancreatic cells	5	0.07380981852972611
Neutrophils	0	0.05432720251259505
Pancreatic cells	0	0.0630968920598563
Fibroblasts	0	0.0383135043647305
Liver cells	0	0.06841944599208896
Pancreatic cells	1	0.05590364342691577
Pancreatic cells	0	0.03829062206460564
Pancreatic cells	0	0.08070644801922888
Neutrophils	0	0.04980739691076976
Pancreatic cells	4	0.06513371375813684
Pancreatic cells	1	0.05904636064184767
Pancreatic cells	5	0.062410398294470724
Liver cells	0	0.07604796035073844
Pancreatic cells	2	0.047518173987004544
Liver cells	1	0.07373851314169855
Pancreatic cells	0	0.05988276887923759
Liver cells	0	0.08278792510911458
Pancreatic cells	2	0.06957271815276853
Neutrophils	1	0.0668691597484798
Pancreatic cells	0	0.03778880012253937
Liver cells	0	0.06869360977917242
Liver cells	1	0.052795437903208085
Liver cells	0	0.06175595169599424
Pancreatic cells	2	0.05286790756227927
Pancreatic cells	0	0.047524737036087186
Pancreatic cells	6	0.06446514699570378
Liver cells	0	0.059423504874096464
Neutrophils	0	0.05241297465089869
Liver cells	0	0.05811793323183488
Neutrophils	0	0.06626802326577745
Pancreatic cells	0	0.054542991534135506
Neutrophils	0	0.06196365014383651
Pancreatic cells	1	0.05825163353242493
Pancreatic cells	0	0.0614523511089221
Pancreatic cells	1	0.04844171989739325
Liver cells	0	0.051096008078088354
Pancreatic cells	4	0.08424722072236168
Fibroblasts	1	0.0491613335989159
Pancreatic cells	1	0.08859681340478072
Liver cells	3	0.07336176257032857
Pancreatic cells	0	0.06825065876580404
Pancreatic cells	0	0.09477301295311373
Liver cells	0	0.06704707393024183
Pancreatic cells	1	0.08612015769494362
Pancreatic cells	1	0.050949361215703384
Neutrophils	0	0.060011643018362475
Pancreatic cells	1	0.06737985919173327
Liver cells	0	0.0645633985798912
Liver cells	2	0.06538681905982371
Pancreatic cells	3	0.05067263346499684
Pancreatic cells	0	0.04047664913257949
Pancreatic cells	2	0.06438259976680795
Fibroblasts	2	0.06197629642005805
Neutrophils	0	0.055152922643837525
Liver cells	1	0.05922180920490664
Pancreatic cells	1	0.06052196141866707
Neutrophils	1	0.04584232881460181
Pancreatic cells	2	0.09068976636968407
Pancreatic cells	0	0.05848665018794003
Pancreatic cells	0	0.0676970314628284
Pancreatic cells	3	0.05687204772884306
Neutrophils	0	0.054303594996088465
Neutrophils	0	0.056240637170765335
Liver cells	3	0.0779459495328064
Liver cells	1	0.07104754073523631
Pancreatic cells	0	0.04659620227958696
Liver cells	0	0.08464807072135888
Pancreatic cells	0	0.0672629175937601
Pancreatic cells	1	0.06006880985058064
Neutrophils	0	0.05339008372885696
Pancreatic cells	0	0.04612011160118415
Liver cells	0	0.05113196712502741
Liver cells	2	0.06248811216091148
Fibroblasts	3	0.05477745836062312
Pancreatic cells	1	0.04755044760348735
Pancreatic cells	4	0.0674380386673045
Pancreatic cells	1	0.07174549435758566
Liver cells	0	0.04978189251013863
Fibroblasts	0	0.047458318825858645
Pancreatic cells	3	0.057711499040539814
Neutrophils	0	0.059925792516182706
Neutrophils	0	0.055196015948939525
Pancreatic cells	0	0.05876703344638288
Pancreatic cells	1	0.04170556806922948
Pancreatic cells	4	0.06835104823103198
Liver cells	2	0.0591909087507652
Pancreatic cells	1	0.049934812200830195
Liver cells	0	0.042250937853262345
Neutrophils	3	0.05347985805970964
Pancreatic cells	0	0.06228578440602188
Pancreatic cells	1	0.05824426344045344
Pancreatic cells	1	0.040637819597023304
Liver cells	1	0.06877967613848995
Neutrophils	1	0.04720716660098213
Liver cells	4	0.06895140558653001
Liver cells	4	0.059782647849713176
Liver cells	0	0.06782934763740982
Liver cells	0	0.05287253504712634
Pancreatic cells	4	0.048905027126265405
Pancreatic cells	2	0.053411218777847214
Pancreatic cells	2	0.07581181061157242
Neutrophils	1	0.05508226500946444
Fibroblasts	0	0.03690871943711722
Pancreatic cells	7	0.07748923901046202
Pancreatic cells	2	0.06335024967210509
Liver cells	3	0.07704328337052078
Liver cells	0	0.05067362543188749
Liver cells	1	0.08029692583217209
Pancreatic cells	0	0.05548961938198098
Neutrophils	0	0.055747082108689165
Pancreatic cells	2	0.0550316789952388
Pancreatic cells	1	0.056586030312857624
Liver cells	0	0.061450833052738026
Liver cells	0	0.06582122604113813
Liver cells	0	0.06532408601601532
Pancreatic cells	0	0.05459592753304561
Neutrophils	0	0.04241601411193978
Pancreatic cells	2	0.05735575101855263
Pancreatic cells	2	0.04923016435082842
Liver cells	0	0.07527689801448297
Pancreatic cells	1	0.04907136527858899
Pancreatic cells	3	0.09743676912629055
Liver cells	0	0.05140356517437698
Pancreatic cells	2	0.059359910629084515
Liver cells	0	0.050345007381600776
Pancreatic cells	0	0.05266281194576939
Liver cells	1	0.0569588789815416
Pancreatic cells	2	0.062235727596040874
Pancreatic cells	0	0.04759916028796441
Pancreatic cells	1	0.0640842801205424
Fibroblasts	0	0.0467541239517337
Liver cells	0	0.06408963094743247
Pancreatic cells	1	0.05489721473054377
Liver cells	0	0.07398906779033743
Pancreatic cells	4	0.06785237508655001
Liver cells	0	0.050007415366871526
Pancreatic cells	2	0.055878620002373015
Pancreatic cells	2	0.0482705203223094
Pancreatic cells	1	0.07530858406657824
Pancreatic cells	3	0.055749892448458294
Liver cells	3	0.05765883543783365
Pancreatic cells	0	0.04625625969193486
Liver cells	0	0.07460558139534368
Liver cells	1	0.05660494426121077
Pancreatic cells	0	0.04828020848313726
Liver cells	0	0.06400494379872769
Liver cells	0	0.06868908637847654
Liver cells	0	0.07033546218311892
Liver cells	1	0.05451657261176578
Liver cells	1	0.05285747422247973
Fibroblasts	2	0.052762698721767386
Liver cells	0	0.06035902302374102
Pancreatic cells	1	0.06258081968208096
Liver cells	5	0.08071178841528519
Neutrophils	0	0.060583048184583786
Pancreatic cells	1	0.05708588220828945
Pancreatic cells	0	0.05927962134380712
Pancreatic cells	1	0.06751407491907449
Neutrophils	0	0.0632624073927372
Neutrophils	0	0.06336026177318277
Liver cells	0	0.059391334463646514
Pancreatic cells	1	0.0741131063930419
Pancreatic cells	1	0.043337692454381384
Liver cells	1	0.06678720250881695
Pancreatic cells	0	0.05275758767036191
Neutrophils	1	0.054681196926361204
Pancreatic cells	4	0.06474042110628976
Pancreatic cells	0	0.04921628386358365
Liver cells	0	0.04832385794412493
Liver cells	2	0.05966616097393323
Pancreatic cells	2	0.05973109708844903
Pancreatic cells	2	0.056887595043543134
Neutrophils	0	0.05432139748333144
Pancreatic cells	2	0.05713903578925259
Neutrophils	0	0.0561688778924021
Pancreatic cells	4	0.06489217777493114
Pancreatic cells	4	0.05117449496888697
Neutrophils	0	0.06348745078425115
Pancreatic cells	0	0.053031087901137475
Liver cells	0	0.08116259518389918
Pancreatic cells	2	0.04303034699876569
Pancreatic cells	1	0.04978024842210186
Fibroblasts	3	0.05656095438390208
Neutrophils	1	0.054306816899978606
Pancreatic cells	0	0.05360712006571525
Pancreatic cells	4	0.05274715114694021
Neutrophils	1	0.05744063621356355
Liver cells	2	0.08002476806553434
Pancreatic cells	2	0.06006125428457347
Pancreatic cells	1	0.07483337487411848
Pancreatic cells	0	0.04777495776101752
Liver cells	1	0.09205944302381311
Neutrophils	0	0.06090562530855901
Pancreatic cells	6	0.06778633964046837
Pancreatic cells	4	0.06463125856572541
Liver cells	1	0.059383286899060056
Liver cells	0	0.0749835321951764
Neutrophils	0	0.049228530550531883
Liver cells	0	0.047937094447916155
Neutrophils	0	0.0583512498012115
Fibroblasts	3	0.05224504127044966
Neutrophils	2	0.050619407154885
Liver cells	1	0.04962931790520632
Fibroblasts	1	0.06302298247967625
Fibroblasts	1	0.07374840250894028
Pancreatic cells	5	0.058015261811489936
Pancreatic cells	0	0.05473098004695673
Pancreatic cells	2	0.0421210946977036
Neutrophils	0	0.056972685999365225
Pancreatic cells	0	0.06215704803534471
Liver cells	0	0.048427702371766926
Pancreatic cells	1	0.04565823565018378
Pancreatic cells	2	0.057588323097814524
Pancreatic cells	1	0.045055399075102295
Pancreatic cells	0	0.04932165732791841
Pancreatic cells	2	0.03545205571790383
Pancreatic cells	1	0.04927002612299649
Liver cells	0	0.06909441355517461
Pancreatic cells	2	0.08430479560161766
Neutrophils	1	0.06565404205322903
Pancreatic cells	2	0.05657846572369625
Liver cells	0	0.05750178865850179
Liver cells	2	0.11332982709836228
Liver cells	3	0.06135273416402197
Neutrophils	0	0.04247325152227811
Pancreatic cells	0	0.044148934249036716
Pancreatic cells	0	0.05342812348581565
Pancreatic cells	1	0.05526204504793683
Pancreatic cells	0	0.04861095915522863
Pancreatic cells	0	0.04442461511566494
Fibroblasts	2	0.05204734660635318
Liver cells	3	0.06570363626630665
Liver cells	1	0.056535255364401814
Neutrophils	0	0.05259725068514764
Pancreatic cells	2	0.06394010634957333
Pancreatic cells	4	0.05459810132990941
Pancreatic cells	0	0.0631400530440562
Pancreatic cells	1	0.09123333495798144
Pancreatic cells	0	0.08884094611436472
Liver cells	1	0.08467503582702027
Neutrophils	0	0.06039655071810184
Pancreatic cells	1	0.058608266246141585
Pancreatic cells	4	0.053845644819057424
Pancreatic cells	0	0.05549518967291667
Liver cells	3	0.06018586500155697
Pancreatic cells	0	0.07818279853183278
Pancreatic cells	0	0.05558716931637796
Pancreatic cells	2	0.055850597914463264
Neutrophils	0	0.05589696138778346
Pancreatic cells	2	0.07858934944487865
Liver cells	0	0.07008341358368479
Pancreatic cells	0	0.0690275025768726
Liver cells	0	0.0560214062289505
Pancreatic cells	1	0.06065113230358181
Neutrophils	0	0.052535184316586644
Pancreatic cells	3	0.059845826261774204
Pancreatic cells	1	0.06387941308767033
Pancreatic cells	0	0.06889262474471193
Pancreatic cells	0	0.05108231015336807
Pancreatic cells	2	0.05743038055452109
Fibroblasts	0	0.062323664126325146
Pancreatic cells	0	0.06392833610059961
Neutrophils	2	0.051046595375752436
Pancreatic cells	1	0.04736246384338087
Neutrophils	0	0.05104188992255704
Liver cells	0	0.05026922530554925
Neutrophils	0	0.06394626079591735
Liver cells	1	0.06926218768336032
Pancreatic cells	0	0.0587514232920252
Pancreatic cells	1	0.04508597024485633
Pancreatic cells	0	0.055383011294705346
Neutrophils	0	0.05541575349600385
Liver cells	0	0.06716522939874603
Pancreatic cells	4	0.04536876967619744
Pancreatic cells	0	0.07196547263994564
Neutrophils	0	0.056994371478248804
Liver cells	1	0.06292262573281306
Pancreatic cells	1	0.054307407653195354
Pancreatic cells	2	0.043701479376332494
Neutrophils	0	0.05010356172857396
Pancreatic cells	0	0.04661170810850757
Pancreatic cells	2	0.05238543854982891
Neutrophils	0	0.05705518804282855
Fibroblasts	2	0.06840658063610383
Liver cells	1	0.07315768758294142
Liver cells	0	0.045292838364920276
Liver cells	2	0.08653780677750061
Pancreatic cells	0	0.04596916990728145
Pancreatic cells	0	0.04924434159655136
Liver cells	1	0.06876646160828455
Liver cells	1	0.05587321583656379
Pancreatic cells	1	0.06164652783782607
Pancreatic cells	2	0.08387188455057086
Liver cells	1	0.0726475617223543
Pancreatic cells	2	0.049113117363616184
Neutrophils	0	0.05871234545005885
Pancreatic cells	2	0.05273202275333825
Pancreatic cells	0	0.07047395403390158
Liver cells	4	0.056798939535457366
Pancreatic cells	0	0.05777365631014897
Pancreatic cells	1	0.04626778004422561
Fibroblasts	1	0.058125579526399206
Neutrophils	0	0.06935975617241859
Liver cells	2	0.07328512861813159
Pancreatic cells	2	0.06310754716430778
Pancreatic cells	1	0.0606481512932118
Pancreatic cells	0	0.0554422464320628
Pancreatic cells	1	0.05803792672254634
Pancreatic cells	1	0.05674513163421091
Pancreatic cells	3	0.05739803783326277
Pancreatic cells	1	0.06315255441615969
Pancreatic cells	0	0.047368538674323855
Pancreatic cells	0	0.047213767379693905
Liver cells	1	0.06695552543092925
Liver cells	1	0.0636284776589293
Pancreatic cells	0	0.05587903775996051
Fibroblasts	1	0.07150641980218801
Pancreatic cells	0	0.06090098430970456
Pancreatic cells	2	0.08194390789716167
Liver cells	1	0.05000645392193173
Pancreatic cells	0	0.04861269687566448
Neutrophils	0	0.06509075361601918
Pancreatic cells	0	0.04686231345299361
Liver cells	2	0.06746440555641155
Liver cells	1	0.06152902792414397
Pancreatic cells	1	0.0723718432068038
Liver cells	1	0.06797355920950274
Pancreatic cells	2	0.053326800640709826
Neutrophils	0	0.05984080673804287
Pancreatic cells	1	0.06535682164326255
Pancreatic cells	0	0.0801434162492166
Liver cells	2	0.0621059534795841
Pancreatic cells	1	0.06526704024336562
Pancreatic cells	1	0.054884421095327644
Pancreatic cells	1	0.06428515059219382
Liver cells	1	0.06683007362698284
Pancreatic cells	1	0.04625737084447287
Pancreatic cells	1	0.052717360976488215
Pancreatic cells	2	0.054150984174530556
Pancreatic cells	1	0.07373411371072586
Pancreatic cells	1	0.0520030523875664
Pancreatic cells	3	0.03951246318543542
Liver cells	0	0.06550634292967725
Pancreatic cells	2	0.06457629685195052
Pancreatic cells	0	0.060043191342046213
Pancreatic cells	4	0.08353305518387986
Pancreatic cells	3	0.06584769774055683
Neutrophils	0	0.06323492376815762
Pancreatic cells	0	0.04682452991198866
Liver cells	3	0.05655493307157639
Fibroblasts	1	0.056832828731365914
Fibroblasts	3	0.06394272041160352
Liver cells	1	0.05954434581516369
Pancreatic cells	0	0.05646745456375529
Pancreatic cells	3	0.06588733922229688
Liver cells	1	0.06987501093038821
Fibroblasts	4	0.07684908912014317
Pancreatic cells	1	0.05615082034730594
Pancreatic cells	0	0.05318394438559352
Liver cells	0	0.06962872754498436
Pancreatic cells	0	0.04982998647209233
Fibroblasts	0	0.056955811694262025
Pancreatic cells	1	0.061272625650629235
Liver cells	2	0.08017790400456111
Liver cells	3	0.09699731957364689
Liver cells	0	0.06989231776394807
Pancreatic cells	0	0.06606125283697155
Pancreatic cells	4	0.04871925906858901
Liver cells	0	0.0673764376955435
Pancreatic cells	0	0.05603626664035463
Pancreatic cells	0	0.06711969682677629
Pancreatic cells	2	0.04436869048872646
Fibroblasts	0	0.049189250366084535
Pancreatic cells	1	0.06536265615846572
Pancreatic cells	0	0.04128003192944773
Pancreatic cells	0	0.054422283721521164
Pancreatic cells	0	0.06154452031165526
Pancreatic cells	1	0.0897749073948573
Pancreatic cells	5	0.06474869831314062
Liver cells	3	0.08290592886315906
Pancreatic cells	0	0.05087132666863773
Pancreatic cells	1	0.06002703196518422
Pancreatic cells	0	0.048812941558295006
Neutrophils	0	0.051530492809060253
Pancreatic cells	0	0.05774892578068647
Neutrophils	0	0.059129067213384005
Pancreatic cells	1	0.06078298848723183
Pancreatic cells	4	0.0558950166893753
Liver cells	3	0.09182403858608117
Pancreatic cells	1	0.05166993624553164
Pancreatic cells	0	0.06582872630071306
Neutrophils	0	0.0704230325500505
Pancreatic cells	2	0.05486274451248944
Neutrophils	3	0.05690784001675773
Pancreatic cells	0	0.0576691358035246
Pancreatic cells	0	0.04670373817608345
Pancreatic cells	0	0.06642824447065036
Pancreatic cells	0	0.07180286578102985
Fibroblasts	0	0.05690599036932633
Pancreatic cells	2	0.043457500069490576
Neutrophils	0	0.05378688628721314
Pancreatic cells	1	0.05515714338862444
Pancreatic cells	1	0.04321196231628047
Liver cells	0	0.06092035375425916
Pancreatic cells	1	0.06366074455170377
Liver cells	0	0.06611621854777776
Liver cells	1	0.07914972157192775
Liver cells	3	0.06367173836153714
Neutrophils	0	0.058029502474370484
Liver cells	3	0.06897855051257393
Pancreatic cells	1	0.07490277230008219
Neutrophils	1	0.0543513819338626
Pancreatic cells	1	0.05336157337695182
Neutrophils	0	0.053274110453924085
Pancreatic cells	1	0.060676056552444964
Pancreatic cells	0	0.05478120661489789
Liver cells	1	0.050936416202081905
Pancreatic cells	0	0.09373032947541604
Fibroblasts	3	0.0758430046977058
Pancreatic cells	5	0.053292778135768264
Pancreatic cells	1	0.06715875638804845
Pancreatic cells	1	0.05344000050323482
Pancreatic cells	3	0.07796285467205667
Liver cells	0	0.05108983502186614
Liver cells	0	0.06954674618658012
Pancreatic cells	3	0.07023170452442641
Pancreatic cells	1	0.057559265210651224
Pancreatic cells	0	0.052574237519101355
Neutrophils	1	0.048631673115880465
Pancreatic cells	0	0.06206929400728704
Pancreatic cells	1	0.051454925207370494
Pancreatic cells	2	0.05617982064850924
Liver cells	0	0.06222959989177088
Pancreatic cells	3	0.06053755163240452
Pancreatic cells	3	0.06134639537812434
Pancreatic cells	0	0.05643887457532589
Liver cells	1	0.0640725257887009
Neutrophils	0	0.046815774937671306
Pancreatic cells	4	0.06591124015271972
Pancreatic cells	2	0.06596443859346444
Liver cells	1	0.06567024343685109
Liver cells	0	0.059954860781339415
Liver cells	0	0.07039723343209653
Pancreatic cells	1	0.05374986374129776
Liver cells	0	0.08100685505230115
Pancreatic cells	0	0.04464685972818946
Pancreatic cells	4	0.06587600345932039
Pancreatic cells	1	0.055826871513416886
Liver cells	0	0.055472195261291386
Pancreatic cells	0	0.03873039822926537
Pancreatic cells	2	0.06813351701269184
Pancreatic cells	0	0.04488622401116641
Pancreatic cells	1	0.06226648203628567
Liver cells	0	0.052651878777538394
Pancreatic cells	0	0.04498647393291371
Pancreatic cells	0	0.048369443813509216
Neutrophils	0	0.06027979348778494
Neutrophils	3	0.0648888911354931
Neutrophils	0	0.05232147797694653
Pancreatic cells	0	0.05236801178270046
Liver cells	3	0.07316197436426128
Liver cells	1	0.05630768198833768
Pancreatic cells	1	0.06238581700324422
Pancreatic cells	0	0.054868160781189
Pancreatic cells	1	0.05934711204444667
Pancreatic cells	1	0.06821050647687059
Pancreatic cells	2	0.07517887520834496
Pancreatic cells	3	0.05302117189408013
Pancreatic cells	2	0.049913737283314774
Pancreatic cells	2	0.049413105516005494
Neutrophils	0	0.05810479574376138
Liver cells	0	0.04977662584586559
Liver cells	0	0.06848543088377436
Neutrophils	0	0.05569522921900202
Pancreatic cells	2	0.046361402880191055
Pancreatic cells	0	0.05223973651576547
Pancreatic cells	0	0.05643678099542333
Pancreatic cells	0	0.05361902436683736
Pancreatic cells	1	0.050891715832452215
Pancreatic cells	2	0.06537383432960771
Pancreatic cells	0	0.06597062993355197
Pancreatic cells	1	0.07817097161373056
Pancreatic cells	2	0.05252347803699085
Neutrophils	0	0.06561018455699714
Pancreatic cells	2	0.06220327890324908
Pancreatic cells	6	0.056737078494163866
Pancreatic cells	7	0.05381644607409637
Fibroblasts	0	0.03881442214366522
Pancreatic cells	1	0.05364057415391522
Liver cells	4	0.07002411536334432
Liver cells	0	0.05876203779987005
Pancreatic cells	0	0.05235303892283724
Pancreatic cells	0	0.05043056811000644
Liver cells	0	0.05912515806948565
Liver cells	1	0.05551234536144347
Neutrophils	0	0.06073818077215658
Pancreatic cells	1	0.06301423212415794
Liver cells	3	0.07638564604271975
Pancreatic cells	2	0.09147037221277277
Pancreatic cells	0	0.05744695789730603
Pancreatic cells	3	0.06011262228317655
Liver cells	0	0.06000502362568632
Pancreatic cells	0	0.06268186840717513
Pancreatic cells	0	0.0639737194860662
Pancreatic cells	0	0.061394330887835746
Pancreatic cells	3	0.06633358236992175
Pancreatic cells	1	0.06651560726279565
Liver cells	0	0.07028152714835505
Liver cells	2	0.1093978866685942
Pancreatic cells	0	0.05416962604473958
Neutrophils	1	0.05520091052612191
Neutrophils	0	0.048490725991840664
Fibroblasts	1	0.07213312931564758
Pancreatic cells	0	0.056053978708611035
Pancreatic cells	0	0.039070909955230736
Pancreatic cells	2	0.08226232011640383
Liver cells	0	0.060398968722702936
Pancreatic cells	1	0.04316838022710286
Liver cells	1	0.07273130445153614
Pancreatic cells	4	0.061194821304686634
Neutrophils	0	0.06013277716152318
Pancreatic cells	0	0.06654544332907773
Pancreatic cells	0	0.06909023344993907
Liver cells	2	0.07103640251652425
Pancreatic cells	2	0.0628721206003861
Pancreatic cells	2	0.07076378927433993
Pancreatic cells	2	0.06825332103152713
Pancreatic cells	3	0.07815822890186454
Neutrophils	0	0.05235999479993898
Liver cells	2	0.0944348315855637
Pancreatic cells	2	0.08566330456376875
Pancreatic cells	0	0.05420453918683509
Liver cells	3	0.07645729975523963
Pancreatic cells	2	0.055899406774766514
Liver cells	0	0.05565889156443668
Neutrophils	0	0.06062078063516106
Pancreatic cells	1	0.060531855958032676
Pancreatic cells	1	0.05212119458241033
Liver cells	0	0.06329906334546007
Neutrophils	0	0.052422231078228285
Pancreatic cells	1	0.06521000601451779
Neutrophils	0	0.053035786790845696
Liver cells	5	0.06267145061345225
Liver cells	1	0.06194788360378938
Neutrophils	0	0.04747405189515051
Pancreatic cells	3	0.0592673810978511
Pancreatic cells	0	0.040579994215133246
Neutrophils	0	0.04992648671903562
Neutrophils	0	0.04799084085388402
Pancreatic cells	1	0.051469289049577926
Pancreatic cells	1	0.05391580100533112
Neutrophils	0	0.06188174246961666
Pancreatic cells	3	0.06238407595594362
Pancreatic cells	0	0.04138430673690567
Liver cells	1	0.06722941449137838
Pancreatic cells	0	0.068159023297975
Pancreatic cells	3	0.06294229127573181
Neutrophils	1	0.06091934424765027
Pancreatic cells	1	0.048133060913827436
Pancreatic cells	1	0.05087687233377543
Pancreatic cells	0	0.06168867168234533
Liver cells	2	0.0698306736420679
Pancreatic cells	1	0.06214004787327353
Liver cells	0	0.05935378586470471
Liver cells	1	0.08606247726800507
Pancreatic cells	1	0.0527651148678959
Pancreatic cells	2	0.06720804478773117
Neutrophils	0	0.056495774885687244
Pancreatic cells	3	0.06750215171382916
Fibroblasts	1	0.04099296172060889
Neutrophils	0	0.0651793427152896
Liver cells	1	0.11162973151581691
Neutrophils	0	0.0653019047431811
Liver cells	4	0.07806582913067363
Pancreatic cells	0	0.07681388183806767
Pancreatic cells	1	0.06400677108648035
Fibroblasts	2	0.055323816207461844
Liver cells	0	0.0648467442209044
Neutrophils	2	0.04928453317830924
Pancreatic cells	0	0.052756736629895974
Liver cells	0	0.07153191064466839
Pancreatic cells	0	0.056875452345218826
Liver cells	1	0.05868115595648944
Pancreatic cells	1	0.05883429134852229
Neutrophils	0	0.05235679771160671
Neutrophils	1	0.04863287087706398
Liver cells	0	0.06984844239407234
Liver cells	0	0.0608945656039497
Pancreatic cells	1	0.047904311422305314
Neutrophils	1	0.057123183243946885
Neutrophils	0	0.04849723741511683
Liver cells	0	0.04774433437986478
Pancreatic cells	5	0.05952997817804534
Neutrophils	0	0.0627549204211335
Pancreatic cells	1	0.05924114005021972
Liver cells	3	0.07319704899605939
Liver cells	1	0.06168164096328485
Fibroblasts	2	0.048163275715247277
Pancreatic cells	1	0.05781344722356706
Neutrophils	0	0.057231017013784635
Liver cells	1	0.053452243155231574
Pancreatic cells	3	0.0530139776683379
Pancreatic cells	1	0.07071068011798229
Liver cells	3	0.05576105140641071
Pancreatic cells	1	0.061693290633247494
Liver cells	0	0.048410301766614684
Liver cells	0	0.06708657377036291
Pancreatic cells	1	0.06007327862279287
Pancreatic cells	1	0.10229833386287693
Liver cells	0	0.057273872953545066
Liver cells	0	0.04730677596314707
Liver cells	0	0.06195682453372865
Pancreatic cells	0	0.06035015211890871
Neutrophils	0	0.05690051861835674
Pancreatic cells	0	0.04416506261010158
Pancreatic cells	0	0.06020034239839807
Pancreatic cells	0	0.040834857435963864
Liver cells	1	0.08392313710755082
Pancreatic cells	3	0.06805454872241025
